"Sample_ID","total_sites","homozygous_sites","heterozygous_sites","missing_sites","prop_homozygous","prop_heterozygous","prop_missing"
"S1665",983,731,216,36,0.743641912512716,0.219735503560529,0.0366225839267548
"S1666",983,839,115,29,0.853509664292981,0.116988809766022,0.0295015259409969
"S1667",983,746,194,43,0.758901322482197,0.19735503560529,0.0437436419125127
"S1668",983,785,156,42,0.798575788402848,0.158697863682604,0.0427263479145473
"S1669",983,777,184,22,0.790437436419125,0.187182095625636,0.0223804679552391
"S1670",983,743,190,50,0.755849440488301,0.193285859613428,0.0508646998982706
"S1671",983,759,180,44,0.772126144455748,0.183112919633774,0.0447609359104781
"S1672",983,740,206,37,0.752797558494405,0.209562563580875,0.0376398779247202
"S1673",983,722,216,45,0.734486266531027,0.219735503560529,0.0457782299084435
"S1674",983,707,193,83,0.719226856561546,0.196337741607325,0.0844354018311292
"S1675",983,797,146,40,0.810783316378433,0.14852492370295,0.0406917599186165
"S1676",983,745,201,37,0.757884028484232,0.204476093591048,0.0376398779247202
"S1677",983,741,196,46,0.75381485249237,0.199389623601221,0.046795523906409
"S1678",983,740,218,25,0.752797558494405,0.22177009155646,0.0254323499491353
"S1679",983,804,141,38,0.817904374364191,0.143438453713123,0.0386571719226857
"S1680",983,757,187,39,0.770091556459817,0.190233977619532,0.0396744659206511
"S1681",983,780,167,36,0.793489318413021,0.169888097660224,0.0366225839267548
"S1682",983,748,197,38,0.760935910478128,0.200406917599186,0.0386571719226857
"S1683",983,764,185,34,0.777212614445575,0.188199389623601,0.034587995930824
"S1684",983,750,198,35,0.762970498474059,0.201424211597152,0.0356052899287894
"S1685",983,770,170,43,0.783316378433367,0.17293997965412,0.0437436419125127
"S1686",983,779,124,80,0.792472024415056,0.126144455747711,0.081383519837233
"S1687",983,821,133,29,0.835198372329603,0.1353001017294,0.0295015259409969
"S1688",983,712,227,44,0.724313326551373,0.230925737538149,0.0447609359104781
"S1689",983,685,243,55,0.696846388606307,0.247202441505595,0.0559511698880977
"S1690",983,740,224,19,0.752797558494405,0.227873855544252,0.0193285859613428
"S1691",983,698,267,18,0.710071210579858,0.271617497456765,0.0183112919633774
"S1692",983,717,226,40,0.7293997965412,0.229908443540183,0.0406917599186165
"S1693",983,697,237,49,0.709053916581892,0.241098677517803,0.0498474059003052
"S1694",983,744,212,27,0.756866734486267,0.215666327568667,0.0274669379450661
"S1695",983,703,247,33,0.715157680569685,0.251271617497457,0.0335707019328586
"S1696",983,773,181,29,0.786368260427263,0.18413021363174,0.0295015259409969
"S1697",983,662,264,57,0.673448626653103,0.268565615462869,0.0579857578840285
"S1698",983,691,243,49,0.7029501525941,0.247202441505595,0.0498474059003052
"S1699",983,812,140,31,0.826042726347915,0.142421159715158,0.0315361139369278
"S1700",983,713,232,38,0.725330620549339,0.236012207527976,0.0386571719226857
"S1701",983,726,221,36,0.738555442522889,0.224821973550356,0.0366225839267548
"S1702",983,747,192,44,0.759918616480163,0.195320447609359,0.0447609359104781
"S1703",983,699,235,49,0.711088504577823,0.239064089521872,0.0498474059003052
"S1704",983,673,276,34,0.684638860630722,0.280773143438454,0.034587995930824
"S1705",983,691,270,22,0.7029501525941,0.274669379450661,0.0223804679552391
"S1706",983,717,229,37,0.7293997965412,0.232960325534079,0.0376398779247202
"S1707",983,848,122,13,0.862665310274669,0.12410986775178,0.0132248219735504
"S1708",983,777,178,28,0.790437436419125,0.181078331637843,0.0284842319430315
"S1799",983,763,128,92,0.776195320447609,0.130213631739573,0.0935910478128179
"S1800",983,764,178,41,0.777212614445575,0.181078331637843,0.0417090539165819
"S1801",983,828,131,24,0.842319430315361,0.133265513733469,0.0244150559511699
"S1802",983,838,115,30,0.852492370295015,0.116988809766022,0.0305188199389624
"S1803",983,775,176,32,0.788402848423194,0.179043743641913,0.0325534079348932
"S1804",983,864,94,25,0.878942014242116,0.0956256358087487,0.0254323499491353
"S1805",983,837,112,34,0.85147507629705,0.113936927772126,0.034587995930824
"S1806",983,817,143,23,0.831129196337742,0.145473041709054,0.0233977619532045
"S1807",983,771,175,37,0.784333672431333,0.178026449643947,0.0376398779247202
"S1808",983,799,161,23,0.812817904374364,0.163784333672431,0.0233977619532045
"S1809",983,836,115,32,0.850457782299084,0.116988809766022,0.0325534079348932
"S1810",983,738,219,26,0.750762970498474,0.222787385554425,0.0264496439471007
"S1812",983,814,100,69,0.828077314343845,0.101729399796541,0.0701932858596134
"S1813",983,868,89,26,0.883011190233978,0.0905391658189217,0.0264496439471007
"S1814",983,830,141,12,0.844354018311292,0.143438453713123,0.0122075279755849
"S1815",983,795,172,16,0.808748728382503,0.174974567650051,0.0162767039674466
"S1816",983,762,200,21,0.775178026449644,0.203458799593082,0.0213631739572737
"S1817",983,757,181,45,0.770091556459817,0.18413021363174,0.0457782299084435
"S1818",983,689,275,19,0.700915564598169,0.279755849440488,0.0193285859613428
"S1819",983,721,242,20,0.733468972533062,0.24618514750763,0.0203458799593082
"S1820",983,753,211,19,0.766022380467955,0.214649033570702,0.0193285859613428
"S1821",983,745,190,48,0.757884028484232,0.193285859613428,0.0488301119023398
"S1822",983,850,98,35,0.8646998982706,0.0996948118006104,0.0356052899287894
"S1823",983,757,196,30,0.770091556459817,0.199389623601221,0.0305188199389624
"S1824",983,809,125,49,0.822990844354018,0.127161749745677,0.0498474059003052
"S1825",983,760,178,45,0.773143438453713,0.181078331637843,0.0457782299084435
"S1826",983,722,212,49,0.734486266531027,0.215666327568667,0.0498474059003052
"S1827",983,763,188,32,0.776195320447609,0.191251271617497,0.0325534079348932
"S1828",983,763,190,30,0.776195320447609,0.193285859613428,0.0305188199389624
"S1829",983,743,204,36,0.755849440488301,0.207527975584944,0.0366225839267548
"S1830",983,862,85,36,0.876907426246185,0.08646998982706,0.0366225839267548
"S1831",983,743,188,52,0.755849440488301,0.191251271617497,0.0528992878942014
"S1832",983,731,175,77,0.743641912512716,0.178026449643947,0.0783316378433367
"S1833",983,781,132,70,0.794506612410987,0.134282807731434,0.0712105798575788
"S1834",983,718,200,65,0.730417090539166,0.203458799593082,0.0661241098677518
"S1835",983,708,196,79,0.720244150559512,0.199389623601221,0.0803662258392675
"S1836",983,794,128,61,0.807731434384537,0.130213631739573,0.0620549338758901
"S1837",983,845,108,30,0.859613428280773,0.109867751780264,0.0305188199389624
"S1838",983,799,148,36,0.812817904374364,0.150559511698881,0.0366225839267548
"S1839",983,828,119,36,0.842319430315361,0.121057985757884,0.0366225839267548
"S1840",983,879,60,44,0.894201424211597,0.0610376398779247,0.0447609359104781
"S1841",983,757,191,35,0.770091556459817,0.194303153611394,0.0356052899287894
"S1842",983,806,125,52,0.819938962360122,0.127161749745677,0.0528992878942014
"S1843",983,757,198,28,0.770091556459817,0.201424211597152,0.0284842319430315
"S1844",983,796,151,36,0.809766022380468,0.153611393692777,0.0366225839267548
"S1851",983,917,5,61,0.932858596134283,0.00508646998982706,0.0620549338758901
"SL-10",983,626,27,330,0.636826042726348,0.0274669379450661,0.335707019328586
"SL-11",983,697,45,241,0.709053916581892,0.0457782299084435,0.245167853509664
"SL-12",983,667,48,268,0.67853509664293,0.0488301119023398,0.27263479145473
"SL-14",983,660,29,294,0.671414038657172,0.0295015259409969,0.299084435401831
"SL-15",983,631,20,332,0.641912512716175,0.0203458799593082,0.337741607324517
"SL-16",983,616,22,345,0.626653102746694,0.0223804679552391,0.350966429298067
"SL-17",983,534,71,378,0.54323499491353,0.0722278738555443,0.384537131230926
"SL-18",983,641,25,317,0.652085452695829,0.0254323499491353,0.322482197355036
"SL-19",983,607,29,347,0.617497456765005,0.0295015259409969,0.353001017293998
"SL-2",983,637,22,324,0.648016276703967,0.0223804679552391,0.329603255340793
"SL-20",983,677,31,275,0.688708036622584,0.0315361139369278,0.279755849440488
"SL-21",983,668,36,279,0.679552390640895,0.0366225839267548,0.28382502543235
"SL-22",983,679,31,273,0.690742624618515,0.0315361139369278,0.277721261444557
"SL-23",983,642,25,316,0.653102746693795,0.0254323499491353,0.32146490335707
"SL-24",983,700,38,245,0.712105798575788,0.0386571719226857,0.249237029501526
"SL-3",983,626,22,335,0.636826042726348,0.0223804679552391,0.340793489318413
"SL-4",983,632,25,326,0.64292980671414,0.0254323499491353,0.331637843336724
"SL-5",983,641,23,319,0.652085452695829,0.0233977619532045,0.324516785350966
"SL-6",983,633,28,322,0.643947100712106,0.0284842319430315,0.327568667344863
"SL-7",983,643,23,317,0.65412004069176,0.0233977619532045,0.322482197355036
"SL-8",983,664,23,296,0.675483214649034,0.0233977619532045,0.301119023397762
"SL-9",983,699,35,249,0.711088504577823,0.0356052899287894,0.253306205493388
"SYN042",983,935,6,42,0.95116988809766,0.00610376398779247,0.0427263479145473
"SYN049",983,932,6,45,0.948118006103764,0.00610376398779247,0.0457782299084435
"SYN064",983,925,10,48,0.940996948118006,0.0101729399796541,0.0488301119023398
"SYN070",983,945,4,34,0.961342828077314,0.00406917599186165,0.034587995930824
"SYN072",983,930,4,49,0.946083418107833,0.00406917599186165,0.0498474059003052
"SYN077",983,950,4,29,0.966429298067141,0.00406917599186165,0.0295015259409969
"SYN083",983,947,2,34,0.963377416073245,0.00203458799593082,0.034587995930824
"SYN088",983,953,3,27,0.969481180061038,0.00305188199389624,0.0274669379450661
"SYN094",983,946,5,32,0.96236012207528,0.00508646998982706,0.0325534079348932
"SYN096",983,955,7,21,0.971515768056968,0.00712105798575788,0.0213631739572737
"SYN130",983,888,5,90,0.903357070193286,0.00508646998982706,0.0915564598168871
"SYN140",983,922,0,61,0.93794506612411,0,0.0620549338758901
"SYN146",983,924,4,55,0.939979654120041,0.00406917599186165,0.0559511698880977
"SYN150",983,933,3,47,0.949135300101729,0.00305188199389624,0.0478128179043744
"SYN153",983,934,3,46,0.950152594099695,0.00305188199389624,0.046795523906409
"SYN162",983,921,4,58,0.936927772126144,0.00406917599186165,0.0590030518819939
"SYN163",983,941,2,40,0.957273652085453,0.00203458799593082,0.0406917599186165
"SYN164",983,949,4,30,0.965412004069176,0.00406917599186165,0.0305188199389624
"SYN165",983,944,5,34,0.960325534079349,0.00508646998982706,0.034587995930824
"SYN172",983,945,0,38,0.961342828077314,0,0.0386571719226857
"SYN195",983,942,3,38,0.958290946083418,0.00305188199389624,0.0386571719226857
"SYN199",983,891,3,89,0.906408952187182,0.00305188199389624,0.0905391658189217
"SYN209",983,918,1,64,0.933875890132248,0.00101729399796541,0.0651068158697864
"SYN212",983,935,3,45,0.95116988809766,0.00305188199389624,0.0457782299084435
"SYN214",983,950,2,31,0.966429298067141,0.00203458799593082,0.0315361139369278
"SYN240",983,951,1,31,0.967446592065107,0.00101729399796541,0.0315361139369278
"SYN247",983,937,10,36,0.953204476093591,0.0101729399796541,0.0366225839267548
"SYN262",983,939,3,41,0.955239064089522,0.00305188199389624,0.0417090539165819
"TA002",983,772,197,14,0.785350966429298,0.200406917599186,0.0142421159715158
"TA005",983,768,204,11,0.781281790437436,0.207527975584944,0.0111902339776195
"TA009",983,799,172,12,0.812817904374364,0.174974567650051,0.0122075279755849
"TA013",983,820,148,15,0.834181078331638,0.150559511698881,0.0152594099694812
"TA014",983,826,141,16,0.84028484231943,0.143438453713123,0.0162767039674466
"TA023",983,772,196,15,0.785350966429298,0.199389623601221,0.0152594099694812
"TA024",983,725,239,19,0.737538148524924,0.243133265513733,0.0193285859613428
"TA025",983,756,214,13,0.769074262461852,0.217700915564598,0.0132248219735504
"TA026",983,779,189,15,0.792472024415056,0.192268565615463,0.0152594099694812
"TA029",983,724,248,11,0.736520854526958,0.252288911495422,0.0111902339776195
"TA037",983,739,231,13,0.751780264496439,0.23499491353001,0.0132248219735504
"TA038",983,753,217,13,0.766022380467955,0.220752797558494,0.0132248219735504
"TA043",983,803,170,10,0.816887080366226,0.17293997965412,0.0101729399796541
"TA044",983,780,188,15,0.793489318413021,0.191251271617497,0.0152594099694812
"TA045",983,860,102,21,0.874872838250254,0.103763987792472,0.0213631739572737
"TA046",983,877,86,20,0.892166836215666,0.0874872838250254,0.0203458799593082
"TA049",983,799,167,17,0.812817904374364,0.169888097660224,0.017293997965412
"TA050",983,826,138,19,0.84028484231943,0.140386571719227,0.0193285859613428
"TA057",983,739,224,20,0.751780264496439,0.227873855544252,0.0203458799593082
"TA062",983,757,212,14,0.770091556459817,0.215666327568667,0.0142421159715158
"TA063",983,775,194,14,0.788402848423194,0.19735503560529,0.0142421159715158
"TA069",983,765,199,19,0.77822990844354,0.202441505595117,0.0193285859613428
"TA070",983,759,208,16,0.772126144455748,0.211597151576806,0.0162767039674466
"TA077",983,713,246,24,0.725330620549339,0.250254323499491,0.0244150559511699
"TA085",983,808,156,19,0.821973550356053,0.158697863682604,0.0193285859613428
"TA086",983,777,188,18,0.790437436419125,0.191251271617497,0.0183112919633774
"TA097",983,779,189,15,0.792472024415056,0.192268565615463,0.0152594099694812
"TA098",983,804,172,7,0.817904374364191,0.174974567650051,0.00712105798575788
"TA102",983,852,111,20,0.866734486266531,0.112919633774161,0.0203458799593082
"TA103",983,755,209,19,0.768056968463886,0.212614445574771,0.0193285859613428
"TA105",983,721,243,19,0.733468972533062,0.247202441505595,0.0193285859613428
"TA109",983,788,180,15,0.801627670396745,0.183112919633774,0.0152594099694812
"TA117",983,829,139,15,0.843336724313327,0.141403865717192,0.0152594099694812
"TA122",983,851,116,16,0.865717192268566,0.118006103763988,0.0162767039674466
"TA123",983,860,111,12,0.874872838250254,0.112919633774161,0.0122075279755849
"TA125",983,753,215,15,0.766022380467955,0.218718209562564,0.0152594099694812
"TA129",983,747,220,16,0.759918616480163,0.223804679552391,0.0162767039674466
"TA130",983,746,216,21,0.758901322482197,0.219735503560529,0.0213631739572737
"TA133",983,789,188,6,0.80264496439471,0.191251271617497,0.00610376398779247
"TA134",983,791,175,17,0.804679552390641,0.178026449643947,0.017293997965412
"TA137",983,726,245,12,0.738555442522889,0.249237029501526,0.0122075279755849
"TA143",983,730,234,19,0.742624618514751,0.238046795523906,0.0193285859613428
"TA145",983,761,205,17,0.774160732451678,0.208545269582909,0.017293997965412
"TA149",983,768,201,14,0.781281790437436,0.204476093591048,0.0142421159715158
"TA150",983,767,210,6,0.780264496439471,0.213631739572737,0.00610376398779247
"TA153",983,740,228,15,0.752797558494405,0.231943031536114,0.0152594099694812
"TA157",983,729,243,11,0.741607324516785,0.247202441505595,0.0111902339776195
"TA163",983,701,261,21,0.713123092573754,0.265513733468973,0.0213631739572737
"TA169",983,746,225,12,0.758901322482197,0.228891149542218,0.0122075279755849
"TA170",983,778,196,9,0.791454730417091,0.199389623601221,0.00915564598168871
"TA177",983,741,227,15,0.75381485249237,0.230925737538149,0.0152594099694812
"TA178",983,763,209,11,0.776195320447609,0.212614445574771,0.0111902339776195
"TA182",983,922,45,16,0.93794506612411,0.0457782299084435,0.0162767039674466
"TA183",983,831,133,19,0.845371312309257,0.1353001017294,0.0193285859613428
"TA194",983,759,208,16,0.772126144455748,0.211597151576806,0.0162767039674466
"TA195",983,755,212,16,0.768056968463886,0.215666327568667,0.0162767039674466
"TA197",983,808,160,15,0.821973550356053,0.162767039674466,0.0152594099694812
"TA198",983,816,156,11,0.830111902339776,0.158697863682604,0.0111902339776195
"TA202",983,811,131,41,0.825025432349949,0.133265513733469,0.0417090539165819
"TA205",983,714,254,15,0.726347914547304,0.258392675483215,0.0152594099694812
"TA209",983,750,218,15,0.762970498474059,0.22177009155646,0.0152594099694812
"TA210",983,769,198,16,0.782299084435402,0.201424211597152,0.0162767039674466
"TA215",983,826,144,13,0.84028484231943,0.146490335707019,0.0132248219735504
"TA216",983,779,181,23,0.792472024415056,0.18413021363174,0.0233977619532045
"TA217",983,752,222,9,0.76500508646999,0.225839267548321,0.00915564598168871
"TA222",983,810,155,18,0.824008138351984,0.157680569684639,0.0183112919633774
"TA223",983,806,164,13,0.819938962360122,0.166836215666328,0.0132248219735504
"TA225",983,752,219,12,0.76500508646999,0.222787385554425,0.0122075279755849
"TA237",983,779,183,21,0.792472024415056,0.18616480162767,0.0213631739572737
"TA238",983,742,222,19,0.754832146490336,0.225839267548321,0.0193285859613428
"TA242",983,709,259,15,0.721261444557477,0.263479145473042,0.0152594099694812
"TA245",983,766,207,10,0.779247202441506,0.21057985757884,0.0101729399796541
"TA249",983,734,235,14,0.746693794506612,0.239064089521872,0.0142421159715158
"TA253",983,853,116,14,0.867751780264496,0.118006103763988,0.0142421159715158
"TA257",983,739,218,26,0.751780264496439,0.22177009155646,0.0264496439471007
"TA258",983,744,224,15,0.756866734486267,0.227873855544252,0.0152594099694812
"TA263",983,751,214,18,0.763987792472024,0.217700915564598,0.0183112919633774
"TA269",983,852,115,16,0.866734486266531,0.116988809766022,0.0162767039674466
